holiday,traffic_volume
None,2489
None,1052
None,473
None,4150
None,365
None,4793
None,5003
None,981
None,311
None,4658
None,2900
None,4840
None,3560
None,5765
None,1174
None,4290
None,4526
None,5019
None,5073
None,3967
None,1144
None,3866
None,2935
None,3054
None,4443
None,344
None,412
None,4736
None,2616
None,1844
None,614
None,1260
None,686
None,768
None,3374
None,520
None,2888
None,4740
None,4578
None,4690
None,3484
None,3711
None,2201
None,6512
None,6093
None,4778
None,6399
None,4238
None,4257
None,5292
None,265
None,1118
None,4592
None,882
None,3659
None,821
None,5303
None,1401
None,847
None,5582
None,5521
None,2801
None,379
None,6076
None,3545
None,5992
None,4457
None,2401
None,3117
None,553
None,2736
None,958
None,4542
None,4384
None,462
None,5519
None,6361
None,542
None,2088
None,4756
None,2211
None,3115
None,4108
None,873
None,5178
None,2863
None,3263
None,6139
None,5503
None,3861
None,5521
None,6536
None,1211
None,698
None,867
None,3306
None,4244
None,1075
None,6724
None,4390
None,2725
None,3351
None,3346
None,4468
None,387
None,5114
None,3395
None,4745
None,714
None,344
None,212
None,632
None,3093
None,343
None,2679
None,6699
None,2353
None,247
None,1870
None,3679
None,2299
None,4614
None,5090
None,3047
None,2156
None,4334
None,489
None,4879
None,5909
None,4588
None,635
None,2546
None,3429
None,2240
None,4733
None,519
None,933
None,5850
None,4043
None,1167
None,3215
None,2935
None,5853
None,6324
None,4729
None,3426
None,4447
None,3049
None,323
None,2814
None,3926
None,719
None,2340
None,4028
None,392
None,298
None,2786
None,792
None,351
None,1846
None,6992
None,3039
None,1935
None,3020
None,2786
None,4599
None,4899
None,5552
None,2187
None,959
None,5526
None,620
None,773
None,3169
None,6137
None,660
None,1402
None,3114
None,403
None,2561
None,3003
None,2953
None,5012
None,324
None,4564
None,3292
None,731
None,4699
None,5658
None,3061
None,3775
None,5847
None,5416
None,822
None,1647
None,5466
None,2901
None,2814
None,4256
None,5865
None,1335
None,5052
None,2928
None,5513
None,2683
None,4352
None,384
None,4230
None,1665
None,3830
None,3288
None,3118
None,5465
None,4196
None,6722
None,5695
None,356
None,1017
None,1511
None,5320
None,4314
None,5340
None,297
None,733
None,3901
None,318
None,6054
None,6267
None,5790
None,3472
None,334
None,592
None,2546
None,5965
None,2902
None,4161
None,3360
None,3983
None,250
None,3045
None,4001
None,6789
None,5015
None,6192
None,3151
None,2300
None,5747
None,1195
None,3058
None,6461
None,2813
None,2316
None,3712
None,5206
None,2298
None,6139
None,5814
None,4922
None,2966
None,4207
None,6017
None,5506
None,345
None,4395
None,3962
None,5625
None,607
None,1323
None,4755
None,6301
None,5073
None,427
None,587
None,3572
None,4968
None,373
None,461
None,5777
None,6620
None,1125
None,1188
None,4531
None,243
None,2769
None,701
None,4808
None,5020
None,5357
None,440
None,4175
None,4749
None,285
None,4677
None,5142
None,7088
None,4889
None,5837
None,1777
None,5120
None,216
None,3050
None,3944
None,2907
None,583
None,3233
None,5225
None,5345
None,1419
None,4273
None,4864
None,4958
None,570
None,5450
None,805
None,2106
None,3061
None,4353
None,359
None,6583
None,712
None,4093
None,1003
None,6645
None,4906
None,2934
None,678
None,293
None,4736
None,5348
None,4166
None,355
None,6763
None,4647
None,1115
None,5040
None,3645
None,4914
None,5814
None,5596
None,4435
None,372
None,4174
None,916
None,3065
None,5861
None,5080
None,289
None,705
None,4579
None,1075
None,4949
None,2759
None,2314
None,4575
None,414
None,4340
None,4151
None,2816
None,414
None,5053
None,4273
None,4152
None,628
None,4681
None,5267
None,6234
None,1930
None,6196
None,4195
None,6032
None,4821
None,2172
None,4579
None,5815
None,2219
None,2306
None,4889
None,4968
None,4578
None,383
None,4290
None,3555
None,5706
None,811
None,3654
None,3284
None,5000
None,5296
None,1016
None,553
None,3075
None,3477
None,4929
None,5446
None,2958
None,4884
None,3114
None,2493
None,5052
None,827
None,415
None,6752
None,4911
None,4963
None,4488
None,2874
None,4731
None,2420
None,481
None,3470
None,3947
None,4790
None,4182
None,666
None,5426
None,5340
None,4458
None,372
None,4774
None,5921
None,4500
None,2793
None,5945
None,3192
None,785
None,5872
None,266
None,6522
None,5460
None,6153
None,3662
None,5801
None,5882
None,3544
None,4426
None,4679
None,2949
None,833
None,3942
None,4921
State Fair,655
None,4497
None,4744
None,803
None,4654
None,4637
None,5030
None,3037
None,4523
None,1761
None,4201
None,6821
None,2736
None,529
None,2809
None,696
None,3218
None,3233
None,1418
None,4733
None,355
None,6415
None,1196
None,541
None,874
None,5407
Christmas Day,803
None,3213
None,2136
None,2554
None,2929
None,877
None,476
None,362
None,5206
None,380
None,719
None,4321
None,6090
None,4896
None,5589
None,4903
None,3065
None,2927
None,5878
None,497
None,624
None,3983
None,386
None,6558
None,2833
None,1642
None,1806
None,4675
None,3096
None,4779
None,5320
None,547
None,4320
None,399
None,506
None,2864
None,5871
None,3010
None,843
None,2596
None,324
None,5616
None,523
None,4694
None,4859
None,5563
None,388
None,685
None,2851
None,4627
None,4802
None,1823
None,4589
None,1548
None,2396
None,771
None,5983
None,292
None,5891
None,5100
None,4729
None,308
None,3184
None,360
None,6438
None,2549
None,4584
None,550
None,3727
None,2647
None,346
None,4972
None,5869
None,2562
None,1255
None,4722
None,2631
None,3221
None,4291
None,6200
None,5333
None,1987
None,4196
None,626
None,5110
None,3864
None,4217
None,2292
None,2014
None,400
None,2628
None,416
None,1378
None,2245
None,5714
None,4379
None,1295
None,2756
None,4247
None,6556
None,4987
None,248
None,477
None,2249
None,5178
None,2041
None,2213
None,6405
None,269
None,2850
None,3009
None,3459
None,4275
None,2431
None,655
None,4711
None,737
None,5115
None,4612
None,6744
None,4931
None,2208
None,1687
None,5833
None,4749
None,5475
None,331
None,732
None,5803
None,4130
None,4117
None,2066
None,4100
None,4517
None,680
None,4245
None,3190
None,3023
None,4107
None,1283
None,3404
None,5781
None,1495
None,642
None,1179
None,4449
None,4095
None,6557
None,5392
None,3512
None,4516
None,5582
None,3157
None,3570
None,353
None,3299
None,225
None,5521
None,5228
None,3261
None,5258
None,2373
None,4806
None,3717
None,376
None,3101
None,5998
None,3748
None,5905
None,566
None,5939
None,516
None,4762
None,4482
None,5171
None,3956
None,2049
None,2046
None,4257
None,4786
None,5655
None,1292
None,6345
None,3941
None,4851
None,2814
None,2700
None,5906
None,3429
None,3069
None,3337
None,2140
None,1532
None,4134
None,5918
None,2525
None,282
None,4837
None,5188
None,6054
None,6073
None,5917
None,2842
None,354
None,4537
None,5263
None,4423
None,4943
None,3695
None,4485
None,807
None,5763
None,5750
None,5549
None,6495
None,5832
None,790
None,345
None,1182
None,2407
None,4077
None,3509
None,2953
None,3813
None,1713
None,2924
None,6022
None,5781
None,4692
None,876
None,2929
None,5604
None,5954
None,326
None,930
None,1957
None,531
None,4551
None,1919
None,744
None,4180
None,3028
None,5411
None,2625
None,776
None,306
None,4882
None,2947
None,4855
None,5639
None,1261
None,5166
None,4836
None,5048
None,542
None,447
None,2257
None,2908
None,3465
None,4509
None,4380
None,6078
None,2821
None,498
None,4904
None,4873
None,6323
None,6170
None,4160
None,2439
None,1601
None,3240
None,6524
None,1435
None,2847
None,4803
None,5710
None,4128
None,4675
None,4826
None,3001
None,989
None,535
None,3856
None,3944
None,4301
None,913
None,1664
None,843
None,304
None,3999
None,550
None,3725
None,6480
None,2642
None,3595
None,5974
None,4876
None,2912
None,1301
None,332
None,279
None,4555
None,6341
None,3021
None,4539
None,6002
None,3117
None,2843
None,2702
None,497
None,4458
None,1187
None,4067
None,420
None,2696
None,2261
None,4094
None,334
None,3022
None,4311
None,4910
None,1534
None,5830
None,4035
None,3839
None,3137
None,4675
None,2786
None,325
None,912
None,5370
None,5810
None,3890
None,4811
None,750
None,4866
None,870
None,1903
None,826
None,2784
None,3815
None,6146
None,3188
None,6185
None,6171
None,6622
None,4702
None,5664
None,4001
None,2399
None,5665
None,775
None,4307
None,4602
None,303
None,3230
None,1893
None,1632
None,4743
None,227
None,1570
None,685
None,6404
None,265
None,2891
None,297
None,3946
None,4394
None,5280
None,5723
None,4448
None,4241
None,3121
None,2769
None,5066
None,5032
None,5622
None,4252
None,6026
None,5570
None,5882
None,3134
None,2286
None,1851
None,4984
None,5333
None,2549
None,2503
None,4790
None,3260
None,3050
None,1469
None,3077
None,3905
None,370
None,2690
None,663
None,3201
None,1454
None,3781
None,4887
None,5572
None,340
None,4428
None,2995
None,3876
None,4346
None,3861
None,5641
None,4762
None,2818
None,4346
None,942
None,2287
None,2754
None,4378
None,6157
None,301
None,2755
None,652
None,5329
None,1267
None,4971
None,433
None,4933
None,1174
None,3087
None,1310
None,4422
None,5127
None,5170
None,6521
None,4233
None,3047
None,5755
None,1244
None,452
None,4982
None,3024
None,456
None,703
None,3383
None,365
None,3394
None,3132
None,321
None,343
None,1152
None,1794
None,4913
None,343
None,4212
None,6424
None,1860
None,4668
None,5649
None,3145
None,4887
None,5335
None,6775
None,4043
None,2740
None,4963
None,2195
None,6167
None,1749
None,4956
None,1175
None,237
None,3770
None,238
None,305
None,4472
None,4291
None,2965
None,4627
None,856
None,323
None,4731
None,4495
None,673
None,4578
None,4870
None,6477
None,754
None,2696
None,3497
None,3134
None,905
None,5242
None,5626
None,3746
None,2945
None,301
None,1532
None,2342
None,4308
None,706
None,3234
None,4669
None,649
None,2904
None,1141
None,1459
None,1488
None,4211
None,5878
None,891
None,6213
None,3438
None,4460
None,1118
None,6601
None,6500
None,5511
None,3063
None,1748
None,6310
None,6030
None,4842
None,3375
None,6547
None,2533
None,1210
None,851
None,4876
None,471
None,4565
None,4990
None,4862
None,369
None,3233
None,3993
None,3988
None,3674
None,1708
None,5122
None,5304
None,2422
None,1382
None,335
None,4189
None,1089
None,341
None,611
None,5249
None,4546
None,314
None,5138
None,744
None,349
None,2924
None,4293
None,6261
None,4846
None,4455
None,368
None,1346
None,2788
None,4727
None,2910
None,5042
None,369
None,4939
None,5573
None,2755
None,255
None,5448
None,4056
None,5522
None,5118
None,5954
None,2593
None,405
None,602
None,3613
None,6380
None,300
None,5301
None,4833
None,1644
None,238
None,5490
None,5294
None,4291
None,3647
None,4394
None,866
None,474
None,5412
None,1115
None,959
None,2473
None,531
None,1034
None,668
None,1152
None,4654
None,6556
None,6270
None,2603
None,260
None,3034
None,387
None,3321
None,5868
None,2921
None,6571
None,6383
None,5466
None,3311
None,2137
None,5877
None,3516
None,4061
None,2713
None,3274
None,2543
None,367
None,4439
None,1330
None,3233
None,5818
None,5990
None,739
None,6029
None,4269
None,364
None,2781
None,2837
None,4201
None,5637
None,4723
None,2978
None,4241
None,4569
None,3711
None,3552
None,1407
None,1070
None,3829
None,6128
None,464
None,2692
None,6477
None,4037
None,3697
None,2843
None,947
None,2581
None,5870
None,5842
None,613
None,2711
None,3060
None,283
None,373
None,2227
None,790
None,707
None,3162
None,3021
None,1906
None,2213
None,6613
None,3782
None,2623
None,269
None,1190
None,357
None,6403
None,5376
None,3485
None,3117
None,4306
None,352
None,2896
None,3777
None,3405
None,268
None,3114
None,3277
None,3349
None,1027
None,2564
None,1886
None,237
None,6809
None,1014
None,5602
None,4332
None,2795
None,3651
None,2866
None,3669
None,1709
None,4788
None,4519
None,5269
None,1000
None,336
None,798
None,4549
None,5798
None,1433
None,5969
None,4944
None,797
None,302
None,4582
None,4807
None,4639
None,6222
None,1848
None,2909
None,278
None,1866
None,2455
None,6092
None,2327
None,3068
None,4239
None,4869
None,251
None,591
None,2889
None,2929
None,4782
None,4665
None,779
None,896
None,2568
None,2550
None,6670
None,2336
None,5907
None,6375
None,5017
None,4859
None,5239
None,3307
None,5045
None,4917
None,286
None,731
None,2196
None,382
None,5927
None,2892
None,4632
None,467
None,4226
None,5786
None,2956
None,832
None,1358
None,3002
None,5084
None,6286
None,5665
None,330
None,2188
None,4085
None,428
None,2043
None,2904
None,5720
None,2591
None,6282
None,1336
None,3531
None,1761
None,3934
None,3092
None,867
None,4539
None,1451
None,5687
None,5732
None,443
None,4199
None,2847
None,5214
None,2950
None,4539
None,590
None,971
None,2572
None,4803
None,341
None,1613
None,379
None,977
None,2583
None,1342
None,3217
None,834
None,3454
None,5004
None,6453
None,3559
None,5146
None,4399
None,4637
None,791
None,4382
None,5323
None,6144
None,4215
None,2048
None,2212
None,2103
None,3475
None,6590
None,278
None,6596
None,3351
None,821
None,242
None,2360
None,6525
None,1416
None,1560
None,5245
None,1353
None,2783
None,1629
None,260
None,865
None,4868
None,6727
None,961
None,5244
None,6100
None,6780
None,367
None,4354
None,3783
None,322
None,982
None,6371
None,812
None,522
None,3721
None,2864
None,4566
None,3559
None,3348
None,690
None,3746
None,331
None,2798
None,2651
None,4941
None,4726
None,419
None,499
None,2091
None,981
None,4938
Veterans Day,812
None,2631
None,955
None,2382
None,5857
None,1379
None,6336
None,284
None,800
None,6071
None,5729
None,289
None,3923
None,4532
None,4051
None,3268
None,2285
None,3667
None,5814
None,5097
None,533
None,4807
None,2778
None,5764
None,4776
None,1474
None,4297
None,1608
None,2243
None,4629
None,5087
None,4911
None,5446
None,1242
None,5780
None,303
None,2063
None,492
None,4136
None,428
None,4563
None,563
None,4039
None,730
None,3351
None,4145
None,5146
None,5610
None,4747
None,261
None,5353
None,4778
None,4699
None,5236
None,3905
None,2606
None,955
None,3154
None,2766
None,5237
None,356
None,3970
None,4462
None,3305
None,5978
None,2766
None,6542
None,536
None,3038
None,4663
None,1141
None,5165
None,5542
None,2020
None,471
None,4921
None,2643
None,6778
None,2176
None,4268
None,4040
None,369
None,690
None,6232
None,2809
None,4477
None,5389
None,3587
None,3635
None,5803
None,387
None,2543
None,4298
None,5639
None,287
None,2862
None,291
None,5849
None,3243
None,1009
None,4012
None,5703
None,3560
None,4541
None,4995
None,5777
None,2921
None,4353
None,1072
None,321
None,3124
None,5263
None,2063
None,5321
None,3914
None,859
None,4816
None,6069
None,3696
None,2661
None,669
None,3524
None,2987
None,2494
None,5043
None,4691
None,3822
None,4942
None,3925
None,426
None,918
None,2928
None,6503
None,3093
None,1971
None,5207
None,881
None,2732
None,4531
None,350
None,3699
None,930
None,5814
None,3331
None,5902
None,3554
None,5022
None,6088
None,1660
None,4830
None,476
None,932
None,282
None,6828
None,5061
None,780
None,5837
None,327
None,4476
None,659
None,4270
None,718
None,4274
None,4726
None,4879
None,3766
None,6260
None,2049
None,2576
None,305
None,3612
None,2107
None,5096
None,3761
None,1303
None,5034
None,5832
None,2859
None,363
None,462
None,625
None,4993
None,2666
None,4988
None,2143
None,1524
None,4857
None,3229
None,2749
None,735
None,408
None,434
New Years Day,798
None,5684
None,4904
None,151
None,566
None,1439
None,2724
None,4016
None,2944
None,455
None,6183
None,5506
None,3368
None,372
None,830
None,4557
None,368
None,2053
None,3358
None,6793
None,723
None,5025
None,418
None,237
None,374
None,4323
None,330
None,4562
None,4367
None,1016
None,5521
None,4185
None,3418
State Fair,605
None,264
None,4861
None,5560
None,5909
None,2744
None,5400
None,5168
None,2083
None,5122
None,5196
None,4132
None,2794
None,3078
None,341
None,2336
None,335
None,6266
None,342
None,867
None,434
None,4287
None,5655
None,2744
None,3308
None,3068
None,4160
None,3843
None,3092
None,5866
None,1589
None,1069
None,6735
None,2512
None,4866
None,2582
None,2539
None,4329
None,771
None,4784
None,674
None,424
None,4668
None,4373
None,1815
None,1432
None,1642
None,6646
None,446
None,5128
None,5953
None,1811
None,2764
None,3206
None,5254
None,1035
None,509
None,4789
None,5089
None,2024
None,701
None,315
None,4024
None,305
None,3863
None,3451
None,4272
None,4634
None,5482
None,3882
None,2082
None,2486
None,4580
None,2233
None,353
None,5123
None,3110
None,532
None,4644
None,5734
None,700
None,5272
None,4771
None,340
None,5937
None,527
None,3671
None,5199
None,2693
None,498
None,657
None,1103
None,576
None,4922
None,5084
None,369
None,6250
None,4265
None,4681
None,5589
None,4394
None,1187
None,4545
None,6584
None,1984
None,5434
None,5904
None,3056
None,5687
None,4605
None,330
None,265
None,4266
None,5074
None,3426
None,627
None,5106
None,4867
None,516
