holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,traffic_volume
None,258.68,0,0,75,broken clouds,225
None,283.59,4.7,0,90,heavy intensity rain,5521
None,296.28,0,0,40,scattered clouds,5228
None,273.02,0,0,90,mist,3261
None,276.28,0,0,90,light intensity drizzle,5258
None,292.64,0,0,0,Sky is Clear,2373
None,294.73,0,0,20,few clouds,4806
None,299.08,0,0,90,overcast clouds,3717
None,268.27,0,0,64,mist,376
None,299.68,0,0,40,scattered clouds,3101
None,273.29,0,0,1,sky is clear,5998
None,272.88,0,0,90,overcast clouds,3748
None,281.16,0,0,1,sky is clear,5905
None,286.47,0,0,1,sky is clear,566
None,272.62,0,0,90,light snow,5939
None,273.08,0,0,1,mist,516
None,257.88,0,0,64,broken clouds,4762
None,285.02,0,0,90,light intensity drizzle,4482
None,301.84,0,0,1,sky is clear,5171
None,282.82,0,0,90,mist,3956
None,276.89,0,0,90,light rain,2049
None,299.86,0,0,1,light rain,2046
None,296.68,0,0,1,sky is clear,4257
None,289.55,0,0,1,sky is clear,4786
None,289.58,0,0,1,mist,5655
None,293.96,0,0,75,broken clouds,1292
None,275.15,0,0,90,light rain and snow,6345
None,290.83,0.51,0,90,moderate rain,3941
None,296.49,0,0,0,Sky is Clear,4851
None,281.3,0,0,1,sky is clear,2814
None,293.92,0,0,1,sky is clear,2700
None,262.77,0,0,64,broken clouds,5906
None,294.67,0,0,20,few clouds,3429
None,290.07,0,0,1,sky is clear,3069
None,284.28,0,0,1,sky is clear,3337
None,291.619,0,0,92,overcast clouds,2140
None,275.42,0,0,1,sky is clear,1532
None,287.58,0,0,48,scattered clouds,4134
None,272.15,0,0,90,overcast clouds,5918
None,295.97,0,0,20,few clouds,2525
None,268.15,0,0,20,haze,282
None,276.07,0,0,90,mist,4837
None,296.44,0,0,0,Sky is Clear,5188
None,283.15,0,0,90,overcast clouds,6054
None,277.51,0,0,75,broken clouds,6073
None,280.29,0,0,1,sky is clear,5917
None,291.37,0,0,1,sky is clear,2842
None,293.37,0.3,0,90,heavy intensity rain,354
None,260.64,0,0,90,overcast clouds,4537
None,283.22,0,0,40,scattered clouds,5263
None,264.68,0,0,75,broken clouds,4423
None,272.75,0,0,1,sky is clear,4943
None,295.92,0,0,75,broken clouds,3695
None,299.51,0,0,75,proximity shower rain,4485
None,289.84,0,0,1,sky is clear,807
None,296.15,0,0,40,scattered clouds,5763
None,272.95,0,0,90,overcast clouds,5750
None,272.42,0,0,75,broken clouds,5549
None,281.95,0,0,75,broken clouds,6495
None,271.01,0,0,90,mist,5832
None,294.82,0.6,0,90,mist,790
None,287.67,0,0,0,Sky is Clear,345
None,259.53,0,0,40,scattered clouds,1182
None,275.59,0,0,90,light rain,2407
None,293.79,0,0,90,proximity thunderstorm with rain,4077
None,300.28,0,0,64,broken clouds,3509
None,290.35,0,0,1,sky is clear,2953
None,299.78,0,0,90,overcast clouds,3813
None,275.08,0,0,90,light intensity drizzle,1713
None,295.72,0,0,1,light rain,2924
None,300.22,0,0,90,overcast clouds,6022
None,287.31,0,0,0,Sky is Clear,5781
None,273.64,0,0,1,sky is clear,4692
None,289.82,0,0,1,sky is clear,876
None,301.83,0,0,8,sky is clear,2929
None,282.4,0,0,20,few clouds,5604
None,277.22,0,0,90,fog,5954
None,251.86,0,0,1,sky is clear,326
None,276.01,0,0,75,light rain,930
None,271.15,0,0,90,overcast clouds,1957
None,277.94,0,0,90,light intensity drizzle,531
None,274.61,0,0,75,broken clouds,4551
None,269.29,0,0,90,light snow,1919
None,280.68,0,0,1,sky is clear,744
None,299.37,0,0,40,scattered clouds,4180
None,291.17,0,0,20,few clouds,3028
None,262.42,0,0,1,sky is clear,5411
None,286.15,0,0,90,mist,2625
None,271.41,0,0,90,overcast clouds,776
None,299.01,0,0,56,broken clouds,306
None,287.35,0,0,90,mist,4882
None,270.36,0,0,1,sky is clear,2947
None,254.98,0,0,20,few clouds,4855
None,301.58,0,0,1,sky is clear,5639
None,293.51,0,0,1,thunderstorm with light rain,1261
None,290.75,0,0,90,proximity thunderstorm,5166
None,276.84,0,0,90,mist,4836
None,300.42,1.78,0,90,moderate rain,5048
None,271.87,0,0,1,sky is clear,542
None,274.99,0,0,90,overcast clouds,447
None,289.08,0,0,1,sky is clear,2257
None,291.96,0,0,32,scattered clouds,2908
None,271.35,0,0,75,broken clouds,3465
None,258.59,0,0,75,heavy snow,4509
None,297.543,0,0,0,Sky is Clear,4380
None,298.15,0,0,0,Sky is Clear,6078
None,286.69,0.57,0,92,mist,2821
None,274.42,0,0,90,overcast clouds,498
None,275.2,0,0,40,scattered clouds,4904
None,248.42,0,0,1,light snow,4873
None,279.76,0,0,40,scattered clouds,6323
None,285.4,0,0,75,light intensity drizzle,6170
None,298.29,0,0,1,sky is clear,4160
None,270.72,0,0,75,light snow,2439
None,284.88,0,0,40,scattered clouds,1601
None,273.23,0,0,90,heavy snow,3240
None,280.86,0,0,75,broken clouds,6524
None,285.86,0,0,1,fog,1435
None,280.21,0,0,90,overcast clouds,2847
None,261.15,0,0,20,few clouds,4803
None,267.61,0,0,1,sky is clear,5710
None,283.75,0,0,93,light intensity drizzle,4128
None,288.84,0.34,0,90,mist,4675
None,283.24,0,0,20,few clouds,4826
None,291.15,0,0,40,scattered clouds,3001
None,260.5,0,0,1,sky is clear,989
None,264.86,0,0,90,mist,535
None,299.44,0,0,1,sky is clear,3856
None,295.1,0,0,0,Sky is Clear,3944
None,262.36,0,0,1,sky is clear,4301
None,280.75,0,0,1,sky is clear,913
None,266.51,0,0,1,sky is clear,1664
None,292.32,4.89,0,90,heavy intensity rain,843
None,271.95,0,0,1,mist,304
None,296.47,0,0,1,sky is clear,3999
None,271.82,0,0,20,few clouds,550
None,276.17,0,0,90,overcast clouds,3725
None,288.47,0,0,0,Sky is Clear,6480
None,258.89,0,0,1,sky is clear,2642
None,268.1,0,0,90,light snow,3595
None,290.42,0.3,0,90,light rain,5974
None,275,0,0,5,sky is clear,4876
None,290.76,0,0,1,sky is clear,2912
None,275.1,0,0,40,mist,1301
None,271.74,0,0,64,broken clouds,332
None,266.25,0,0,59,broken clouds,279
None,292.75,0,0,75,proximity shower rain,4555
None,281.22,0,0,90,light rain,6341
None,289.16,0,0,1,fog,3021
None,272.55,0,0,90,haze,4539
None,274.16,0,0,20,few clouds,6002
None,287.08,5.84,0,75,heavy intensity rain,3117
None,301.15,0,0,1,sky is clear,2843
None,263.62,0,0,1,haze,2702
None,292.68,0,0,1,sky is clear,497
None,289.65,0,0,75,broken clouds,4458
None,254.14,0,0,1,sky is clear,1187
None,273.55,0,0,90,mist,4067
None,273,0,0,90,mist,420
None,289.12,0,0,1,sky is clear,2696
None,291.16,0,0,40,scattered clouds,2261
None,282.06,0,0,1,sky is clear,4094
None,283.97,0,0,1,sky is clear,334
None,285.85,0,0,8,sky is clear,3022
None,255.4,0,0,90,overcast clouds,4311
None,284.15,0,0,75,light rain,4910
None,268.55,0,0,1,sky is clear,1534
None,301.221,0,0,12,few clouds,5830
None,296.84,0,0,40,light rain,4035
None,301.78,0,0,40,scattered clouds,3839
None,263.8,0,0,1,sky is clear,3137
None,299.74,0,0,5,sky is clear,4675
None,288.22,0,0,1,sky is clear,2786
None,282.26,0,0,1,sky is clear,325
None,273.97,0,0,90,overcast clouds,912
None,278.57,0,0,75,broken clouds,5370
None,278.29,0,0,75,broken clouds,5810
None,268.07,0,0,90,mist,3890
None,304.61,0,0,20,few clouds,4811
None,265.28,0,0,1,sky is clear,750
None,288.56,0,0,90,mist,4866
None,287.61,0,0,0,Sky is Clear,870
None,278.72,0,0,75,mist,1903
None,259.36,0,0,1,sky is clear,826
None,279.032,0,0,24,few clouds,2784
None,284.65,0,0,1,sky is clear,3815
None,299.26,0,0,0,Sky is Clear,6146
None,291.81,0,0,1,light rain,3188
None,285.06,0,0,48,scattered clouds,6185
None,279.925,0,0,92,light rain,6171
None,300.99,0,0,90,overcast clouds,6622
None,283.8,0,0,90,light rain,4702
None,268.68,0,0,90,heavy snow,5664
None,283.15,0.25,0,92,light rain,4001
None,293.7,0,0,90,overcast clouds,2399
None,288.09,0,0,90,heavy intensity rain,5665
None,291.56,0,0,0,Sky is Clear,775
None,295.71,0,0,40,scattered clouds,4307
None,298.3,0,0,90,light rain,4602
None,278.65,0,0,75,broken clouds,303
None,254.67,0,0,59,broken clouds,3230
None,299.51,0,0,0,Sky is Clear,1893
None,295.52,0,0,75,broken clouds,1632
None,281.95,0,0,1,sky is clear,4743
None,262.54,0,0,1,sky is clear,227
None,297.86,0.43,0,75,proximity thunderstorm with rain,1570
None,274.75,0,0,90,light intensity drizzle,685
None,266.03,0,0,75,light snow,6404
None,271.13,0,0,90,haze,265
None,294.15,0,0,75,moderate rain,2891
None,276.62,0,0,90,overcast clouds,297
None,266.43,0,0,90,light shower snow,3946
None,298.08,0,0,75,broken clouds,4394
None,293.26,0,0,20,few clouds,5280
None,294.42,0,0,1,sky is clear,5723
None,297.11,0,0,1,sky is clear,4448
None,301.81,0,0,1,sky is clear,4241
None,260.88,0,0,20,few clouds,3121
None,253.39,0,0,90,overcast clouds,2769
None,283.54,0,0,40,scattered clouds,5066
None,289.08,0,0,90,fog,5032
None,276.46,0,0,75,broken clouds,5622
None,289.16,0,0,90,overcast clouds,4252
None,281.75,0,0,90,overcast clouds,6026
None,299.97,0,0,1,sky is clear,5570
None,275.44,0,0,90,drizzle,5882
None,266.47,0,0,64,broken clouds,3134
None,286.87,0,0,5,sky is clear,2286
None,294.45,0,0,75,broken clouds,1851
None,283.94,0,0,40,scattered clouds,4984
None,297.88,0,0,0,Sky is Clear,5333
None,288.71,7.77,0,92,proximity thunderstorm,2549
None,289.53,0,0,1,sky is clear,2503
None,294.93,0,0,1,proximity thunderstorm,4790
None,290.68,0,0,75,light rain,3260
None,293.68,0.25,0,90,mist,3050
None,295.26,0,0,1,sky is clear,1469
None,280.43,0,0,92,drizzle,3077
None,277.97,0,0,5,sky is clear,3905
None,277.48,0,0,90,light intensity drizzle,370
None,276.86,0,0,20,few clouds,2690
None,287.65,0,0,1,sky is clear,663
None,276.89,0,0,90,overcast clouds,3201
None,291.42,0,0,90,drizzle,1454
None,272.02,0,0,90,mist,3781
None,250.83,0,0,64,broken clouds,4887
None,291.48,0,0,1,sky is clear,5572
None,270.4,0,0,1,sky is clear,340
None,295.3,0,0,1,sky is clear,4428
None,287.98,0,0,1,sky is clear,2995
None,271.53,1.27,0,90,moderate rain,3876
None,259.28,0,0,20,few clouds,4346
None,293.95,0,0,90,mist,3861
None,278.02,0,0,90,light intensity drizzle,5641
None,275.95,0,0,90,overcast clouds,4762
None,280.86,0,0,1,sky is clear,2818
None,269.99,0,0,40,scattered clouds,4346
None,257,0,0,1,sky is clear,942
None,249.84,0,0,1,sky is clear,2287
None,297.29,0,0,1,sky is clear,2754
None,280.35,0,0,90,proximity thunderstorm,4378
None,292.28,0,0,1,sky is clear,6157
None,260.58,0,0,75,broken clouds,301
None,262.65,18.8,0,64,very heavy rain,2755
None,262.15,0,0,1,sky is clear,652
None,273.11,0.25,0,90,light rain,5329
None,275.42,0,0,75,broken clouds,1267
None,249.29,0,0,1,sky is clear,4971
None,286.62,0,0,1,mist,433
None,266.29,0,0,0,sky is clear,4933
None,264.16,0,0,64,light snow,1174
None,255.82,0,0,90,overcast clouds,3087
None,274.547,0,0,32,scattered clouds,1310
None,267.79,0,0,90,light snow,4422
None,283.97,0,0,1,sky is clear,5127
None,295.44,0,0,44,scattered clouds,5170
None,286.53,0,0,40,scattered clouds,6521
None,300.02,0,0,5,sky is clear,4233
None,291.51,0,0,90,mist,3047
None,275.28,0,0,75,broken clouds,5755
None,295.84,0,0,1,sky is clear,1244
None,273.75,0,0,75,mist,452
None,288.36,0,0,90,mist,4982
None,276.42,0,0,40,drizzle,3024
None,284.82,0,0,20,few clouds,456
None,268.73,0,0,1,haze,703
None,292.46,0,0,0,Sky is Clear,3383
None,294.84,0,0,90,proximity thunderstorm,365
None,252.4,0,0,1,sky is clear,3394
None,284.89,0,0,90,mist,3132
None,293.43,0,0,1,sky is clear,321
None,285.76,0,0,1,sky is clear,343
None,268.88,0,0,90,overcast clouds,1152
None,285.8,0,0,32,scattered clouds,1794
None,294.34,0,0,75,broken clouds,4913
None,248.41,0,0,1,sky is clear,343
None,301.53,0,0,0,Sky is Clear,4212
None,284.92,0,0,75,broken clouds,6424
None,280.686,0,0,64,broken clouds,1860
None,291.14,0,0,44,scattered clouds,4668
None,267.21,0,0,1,mist,5649
None,289.16,0,0,1,sky is clear,3145
None,299.61,0,0,1,sky is clear,4887
None,258.72,0,0,1,sky is clear,5335
None,283.87,0.25,0,40,mist,6775
None,268.22,0,0,90,overcast clouds,4043
None,291.2,7.11,0,90,light intensity drizzle,2740
None,289.61,0,0,40,scattered clouds,4963
None,271.16,0,0,90,mist,2195
None,290.58,0,0,75,proximity thunderstorm,6167
None,264.58,0,0,64,broken clouds,1749
None,274.9,0,0,90,light snow,4956
None,249.46,0,0,1,sky is clear,1175
None,258.42,0,0,1,sky is clear,237
None,281.02,0,0,90,drizzle,3770
None,272.52,0,0,90,mist,238
None,252.89,0,0,1,sky is clear,305
None,270,0,0,20,few clouds,4472
None,274.88,0,0,90,mist,4291
None,306.02,0,0,1,sky is clear,2965
None,291.72,0,0,90,heavy intensity rain,4627
None,283.55,0,0,1,sky is clear,856
None,292.18,0.28,0,40,light rain,323
None,288.65,0,0,90,overcast clouds,4731
None,290.15,0,0,40,scattered clouds,4495
None,288.61,0,0,1,sky is clear,673
None,295.91,0.25,0,90,mist,4578
None,271.79,0,0,90,light snow,4870
None,293.39,0,0,40,mist,6477
None,285.77,0.25,0,92,light rain,754
None,268.81,0,0,64,broken clouds,2696
None,299.29,0,0,1,sky is clear,3497
None,301.04,0,0,1,sky is clear,3134
None,260.93,0,0,90,mist,905
None,280.7,0,0,64,broken clouds,5242
None,269.15,0,0,1,sky is clear,5626
None,266.34,0,0,90,haze,3746
None,287.3,0,0,1,sky is clear,2945
None,256.34,0,0,75,broken clouds,301
None,274.79,0,0,90,mist,1532
None,275.22,0,0,90,mist,2342
None,260.29,0,0,90,light snow,4308
None,285.65,0,0,90,overcast clouds,706
None,260.29,0,0,75,mist,3234
None,265.49,0,0,1,sky is clear,4669
None,276.1,0,0,75,broken clouds,649
None,286.15,0,0,75,mist,2904
None,297.08,0,0,90,light rain,1141
None,257.75,0,0,1,sky is clear,1459
None,254.69,0,0,1,sky is clear,1488
None,296.73,1.02,0,75,proximity thunderstorm,4211
None,276.75,0,0,90,light rain,5878
None,285.04,2.2,0,90,drizzle,891
None,299.83,0,0,24,few clouds,6213
None,289.55,0,0,90,overcast clouds,3438
None,283.51,0,0,90,heavy intensity rain,4460
None,275.41,0,0,90,overcast clouds,1118
None,278.36,0,0,5,sky is clear,6601
None,282.01,0,0,1,mist,6500
None,270.65,0,0,90,mist,5511
None,284.96,0,0,90,overcast clouds,3063
None,257.2,0,0,1,sky is clear,1748
None,283.84,0,0,56,broken clouds,6310
None,281.86,0,0,40,scattered clouds,6030
None,264.93,0,0,90,light snow,4842
None,305.15,0,0,75,broken clouds,3375
None,283.02,0,0,0,Sky is Clear,6547
None,283.02,0,0,90,overcast clouds,2533
None,293.65,0,0,75,broken clouds,1210
None,290.02,0,0,0,mist,851
None,281.114,0,0,0,Sky is Clear,4876
None,262.22,0,0,90,overcast clouds,471
None,298.83,1.78,0,75,thunderstorm,4565
None,302.15,0,0,20,few clouds,4990
None,275.5,0,0,1,mist,4862
None,292.82,0,0,40,light rain,369
None,271.33,0,0,90,light snow,3233
None,290.62,0,0,5,sky is clear,3993
None,250.22,0,0,5,sky is clear,3988
None,293.29,0,0,56,broken clouds,3674
None,282.59,0,0,1,sky is clear,1708
None,266.9,0,0,90,mist,5122
None,282.16,0,0,75,broken clouds,5304
None,281.07,0,0,90,fog,2422
None,273.65,0,0,1,sky is clear,1382
None,249.35,0,0,1,sky is clear,335
None,289.79,0,0,0,Sky is Clear,4189
None,293.12,5.06,0,80,heavy intensity rain,1089
None,263.01,0,0,20,few clouds,341
None,289.914,0,0,56,broken clouds,611
None,295.89,0,0,8,sky is clear,5249
None,271.04,0,0,20,few clouds,4546
None,258.36,0,0,90,light snow,314
None,275.8,0,0,90,overcast clouds,5138
None,294.42,0,0,1,sky is clear,744
None,283.55,0,0,75,broken clouds,349
None,281.46,0,0,1,sky is clear,2924
None,292.344,0,0,92,overcast clouds,4293
None,287.24,0,0,90,mist,6261
None,277.09,0,0,64,broken clouds,4846
None,270.08,0,0,1,sky is clear,4455
None,267.254,0,0,0,Sky is Clear,368
None,293.82,0,0,24,few clouds,1346
None,296.77,0.3,0,40,proximity shower rain,2788
None,299.61,0,0,20,few clouds,4727
None,287.49,0,0,90,proximity thunderstorm,2910
None,290.15,0,0,1,sky is clear,5042
None,292.39,0.25,0,1,light rain,369
None,273.55,0,0,40,scattered clouds,4939
None,297.72,0,0,1,sky is clear,5573
None,264.9,0,0,20,few clouds,2755
None,275.16,0,0,1,fog,255
None,290.68,0,0,40,scattered clouds,5448
None,293.2,0.28,0,90,light intensity drizzle,4056
None,273.57,0,0,90,mist,5522
None,287.22,0,0,75,broken clouds,5118
None,300.69,0,0,0,Sky is Clear,5954
None,261.01,0,0,90,light snow,2593
None,274.88,0,0,1,sky is clear,405
None,264.72,0,0,1,sky is clear,602
None,299.93,0,0,75,moderate rain,3613
None,262.46,0,0,90,heavy snow,6380
None,258.33,0,0,64,mist,300
None,293.89,0,0,5,sky is clear,5301
None,292.4,0,0,90,heavy intensity rain,4833
None,293.09,0,0,90,overcast clouds,1644
None,277.66,0,0,1,sky is clear,238
None,276.02,0,0,5,sky is clear,5490
None,290.66,0,0,0,Sky is Clear,5294
None,291.36,0,0,1,sky is clear,4291
None,301.55,0,0,40,scattered clouds,3647
None,277.268,0,0,0,Sky is Clear,4394
None,284.95,0,0,24,few clouds,866
None,276.83,0,0,90,mist,474
None,294.23,0,0,90,overcast clouds,5412
None,275.15,0,0,90,light intensity drizzle,1115
None,247.15,0,0,5,sky is clear,959
None,275.35,0,0,75,broken clouds,2473
None,268.26,0,0,20,mist,531
None,285.22,0,0,75,mist,1034
None,294.15,0,0,1,proximity thunderstorm,668
None,275.65,0,0,75,broken clouds,1152
None,300.59,0,0,40,scattered clouds,4654
None,295.71,0,0,68,broken clouds,6556
None,293.83,0.25,0,40,light rain,6270
None,300.79,0,0,1,sky is clear,2603
None,271.15,0,0,90,mist,260
None,295.7,1.56,0,90,light intensity drizzle,3034
None,259.16,0,0,1,sky is clear,387
None,303.82,0,0,0,Sky is Clear,3321
None,295.06,0,0,1,sky is clear,5868
None,268.22,0,0,90,overcast clouds,2921
None,283.48,0,0,90,proximity shower rain,6571
None,265.26,0,0,20,few clouds,6383
None,257.28,0,0,1,sky is clear,5466
None,261.75,0,0,90,snow,3311
None,274.59,0,0,64,mist,2137
None,294.71,0,0,75,broken clouds,5877
None,296.35,0,0,0,Sky is Clear,3516
None,294.84,0,0,1,sky is clear,4061
None,273.21,0,0,90,mist,2713
None,290.46,0,0,40,proximity thunderstorm with rain,3274
None,271.6,0,0,90,mist,2543
None,274.08,0,0,40,mist,367
None,269.88,0,0,90,light snow,4439
None,300.49,0,0,1,sky is clear,1330
None,299.81,0,0,1,sky is clear,3233
None,270.29,0,0,75,broken clouds,5818
None,298.96,0,0,1,heavy intensity rain,5990
None,285.24,0,0,32,scattered clouds,739
None,277.46,0,0,90,moderate rain,6029
None,267.02,0,0,90,mist,4269
None,256.18,0,0,64,light snow,364
None,284.71,0,0,90,drizzle,2781
None,264.86,0,0,64,broken clouds,2837
None,295.45,0,0,5,sky is clear,4201
None,293.54,0.42,0,90,mist,5637
None,300.4,0,0,1,sky is clear,4723
None,298.356,0,0,0,Sky is Clear,2978
None,304.75,0,0,1,sky is clear,4241
None,271.82,0,0,1,sky is clear,4569
None,275.35,0,0,1,sky is clear,3711
None,281.29,0,0,90,overcast clouds,3552
None,262.02,0,0,90,light snow,1407
None,274.67,0,0,90,mist,1070
None,291.75,0,0,40,scattered clouds,3829
None,275.94,0,0,90,mist,6128
None,276.35,0,0,90,overcast clouds,464
None,280.39,0,0,1,sky is clear,2692
None,293.39,0,0,40,proximity thunderstorm,6477
None,300.88,0,0,5,sky is clear,4037
None,267.13,0,0,90,overcast clouds,3697
None,293.58,0,0,1,sky is clear,2843
None,277.21,0,0,1,sky is clear,947
None,290.69,0,0,90,overcast clouds,2581
None,287.15,0,0,40,mist,5870
None,297.86,0,0,0,Sky is Clear,5842
None,272.97,0,0,64,light snow,613
None,274.15,0,0,90,light intensity drizzle,2711
None,301.42,0,0,40,scattered clouds,3060
None,292.2,0,0,1,mist,283
None,278.26,0,0,64,broken clouds,373
None,295.77,0,0,90,light intensity drizzle,2227
None,284.67,0,0,1,sky is clear,790
None,271.88,0,0,90,heavy snow,707
None,281.17,0,0,1,sky is clear,3162
None,275.26,0,0,90,drizzle,3021
None,261.62,0,0,90,snow,1906
None,273.37,0,0,75,broken clouds,2213
None,274.61,0,0,1,sky is clear,6613
None,295.91,0,0,1,sky is clear,3782
None,265.15,0,0,1,sky is clear,2623
None,274.22,0,0,90,light intensity drizzle,269
None,272.63,0,0,90,heavy snow,1190
None,266.67,0,0,40,mist,357
None,248.14,0,0,1,sky is clear,6403
None,288.75,0,0,1,sky is clear,5376
None,261.14,0,0,75,light snow,3485
None,287.54,0,0,90,light rain,3117
None,295.8,0,0,32,scattered clouds,4306
None,277.867,0,0,92,moderate rain,352
None,273.16,0,0,64,broken clouds,2896
None,275.94,0,0,40,scattered clouds,3777
None,287.65,0,0,90,mist,3405
None,285.26,0,0,90,overcast clouds,268
None,285.99,0,0,80,broken clouds,3114
None,299.83,0,0,76,broken clouds,3277
None,280.64,0,0,76,broken clouds,3349
None,289.3,0,0,1,moderate rain,1027
None,267.81,0,0,90,mist,2564
None,283.973,0,0,0,Sky is Clear,1886
None,268.87,0,0,1,sky is clear,237
None,278.51,0,0,90,overcast clouds,6809
None,292.15,2.79,0,40,moderate rain,1014
None,301.94,0,0,0,Sky is Clear,5602
None,292.99,0,0,90,proximity thunderstorm,4332
None,297.82,0,0,1,sky is clear,2795
None,277.49,0,0,90,overcast clouds,3651
None,273.24,0,0,90,mist,2866
None,300.8,0,0,40,scattered clouds,3669
None,296.86,0,0,90,mist,1709
None,290.51,0,0,76,mist,4788
None,289.93,0,0,90,overcast clouds,4519
None,274.99,0.25,0,90,light rain,5269
None,289.36,0,0,8,sky is clear,1000
None,274.15,0,0,90,mist,336
None,256.15,0,0,90,mist,798
None,294.35,0,0,1,sky is clear,4549
None,273.93,0,0,64,mist,5798
None,265.88,0,0,1,sky is clear,1433
None,292.16,0,0,32,scattered clouds,5969
None,293.9,0,0,75,broken clouds,4944
None,284.39,0,0,56,haze,797
None,283.09,0,0,1,sky is clear,302
None,283.55,0,0,90,overcast clouds,4582
None,285.8,0,0,75,broken clouds,4807
None,289.82,0,0,0,Sky is Clear,4639
None,287.96,0,0,90,mist,6222
None,292.76,0,0,0,Sky is Clear,1848
None,279.48,0,0,64,broken clouds,2909
None,293.51,0,0,1,sky is clear,278
None,282.29,0,0,56,light rain,1866
None,271.49,0,0,90,mist,2455
None,280.96,0,0,90,light rain,6092
None,253.88,0,0,32,scattered clouds,2327
None,300.92,0,0,1,sky is clear,3068
