holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,day_time,traffic_volume,random
None,273.82,0,0,90,overcast clouds,Sunday 23:00,1000,2815
None,284.62,0,0,90,overcast clouds,Wednesday 13:00,4970,41887
None,286.65,0.25,0,90,mist,Tuesday 2:00,234,39796
None,292.36,0,0,90,fog,Thursday 5:00,3022,2890
None,288.02,0,0,1,mist,Saturday 2:00,541,44338
None,285.36,0,0,90,overcast clouds,Tuesday 7:00,6336,8687
None,283.98,0,0,64,broken clouds,Thursday 15:00,6224,31118
None,297.64,0,0,20,few clouds,Thursday 10:00,4466,39145
None,269.28,0,0,1,sky is clear,Tuesday 4:00,724,23587
None,269.22,0,0,5,sky is clear,Sunday 18:00,3724,9788
None,271.28,0,0,75,mist,Sunday 5:00,469,40101
None,282.6,0,0,81,sky is clear,Wednesday 23:00,1037,47590
None,294.61,0,0,90,mist,Sunday 7:00,1210,12723
None,273.15,0,0,1,mist,Monday 11:00,4542,501
None,282.87,0,0,90,mist,Tuesday 8:00,6332,22988
None,299.29,0,0,1,sky is clear,Wednesday 19:00,3497,44784
None,287.92,0,0,92,overcast clouds,Monday 2:00,315,46714
None,275.24,0,0,1,mist,Thursday 7:00,6464,46341
None,303.63,0,0,56,broken clouds,Monday 13:00,5016,31675
None,264.21,0,0,1,sky is clear,Wednesday 14:00,5393,20406
None,266.86,0,0,90,mist,Tuesday 8:00,6242,3056
None,272.55,0,0,90,light snow,Saturday 11:00,4717,25937
None,292.22,0,0,1,mist,Monday 4:00,890,8508
None,284.3,0,0,1,sky is clear,Tuesday 17:00,6328,181
None,272.36,0,0,90,light rain,Saturday 5:00,540,30975
None,250.36,0,0,1,sky is clear,Sunday 3:00,303,17162
None,257.45,0,0,1,sky is clear,Friday 11:00,5007,33184
None,293.44,0,0,1,light rain,Thursday 0:00,669,45297
None,295.95,0,0,75,broken clouds,Sunday 20:00,2902,44112
None,289.79,0,0,75,light intensity drizzle,Wednesday 5:00,2979,15907
None,264.93,0,0,64,broken clouds,Saturday 9:00,3307,45059
None,271.51,0,0,90,overcast clouds,Thursday 4:00,870,21416
None,291.65,0,0,90,moderate rain,Saturday 20:00,3150,989
None,287.48,0,0,90,moderate rain,Tuesday 3:00,308,36057
None,272.15,0,0,1,sky is clear,Sunday 18:00,3122,1199
None,284.99,1.91,0,90,moderate rain,Sunday 21:00,2269,46184
None,288.99,0,0,0,mist,Thursday 4:00,1067,22768
None,276.83,0,0,90,overcast clouds,Monday 15:00,5894,7408
None,289.28,0,0,5,sky is clear,Friday 12:00,5120,47076
None,295.46,0,0,1,sky is clear,Thursday 21:00,3274,24508
None,292.96,0,0,90,mist,Thursday 16:00,6196,11922
None,290.8,0,0,90,moderate rain,Thursday 14:00,5370,17072
None,269.55,0,0,90,overcast clouds,Monday 17:00,6097,3593
None,264.49,0,0,1,sky is clear,Saturday 20:00,1933,10953
None,273.28,0,0,1,fog,Thursday 5:00,2810,41084
None,277.01,0,0,90,moderate rain,Sunday 6:00,707,13003
None,282.44,0,0,90,light intensity drizzle,Sunday 19:00,3412,14039
None,285.15,0,0,1,haze,Monday 6:00,5792,20402
None,275.65,0,0,90,mist,Thursday 9:00,5488,29229
None,291.28,0,0,1,sky is clear,Thursday 22:00,2248,21337
None,276.51,0,0,90,mist,Friday 15:00,5906,31183
None,284.6,0.6,0,1,light rain,Wednesday 2:00,260,36869
None,289.74,0,0,90,moderate rain,Friday 11:00,4501,36496
None,271.15,0,0,75,broken clouds,Sunday 8:00,1847,18547
None,283.51,0,0,90,mist,Thursday 3:00,339,31620
None,274.24,0,0,64,broken clouds,Wednesday 10:00,4445,16173
None,282.02,0,0,1,sky is clear,Friday 16:00,5664,2893
None,290.39,0,0,90,proximity thunderstorm,Tuesday 23:00,1016,14632
None,268.49,0,0,1,mist,Monday 3:00,338,33497
None,284.15,0,0,1,sky is clear,Sunday 3:00,389,22742
None,287.49,0,0,20,few clouds,Monday 6:00,825,28299
None,297.68,0,0,1,sky is clear,Tuesday 14:00,4978,39932
None,293.84,0,0,90,heavy intensity rain,Tuesday 0:00,622,45927
None,268.29,0,0,1,sky is clear,Tuesday 6:00,5420,34181
None,294.63,0.9,0,1,light rain,Monday 9:00,4634,33583
None,296.43,0,0,1,sky is clear,Thursday 0:00,801,13141
None,275.51,0,0,40,scattered clouds,Monday 12:00,5303,5
None,277.78,0,0,0,Sky is Clear,Thursday 8:00,5413,46995
None,274.72,0,0,1,sky is clear,Monday 13:00,4391,30062
None,284.65,0,0,64,broken clouds,Friday 13:00,5382,13663
None,276.94,0,0,90,light rain,Sunday 10:00,3331,11959
None,301.48,0,0,1,sky is clear,Tuesday 18:00,4051,13277
None,309.08,0,0,40,scattered clouds,Friday 17:00,5314,34579
None,271.7,0,0,90,overcast clouds,Tuesday 9:00,4782,6821
None,285.47,0,0,90,overcast clouds,Sunday 8:00,1549,2630
None,288.94,0.25,0,90,mist,Wednesday 3:00,358,1796
None,286.88,0,0,40,mist,Monday 3:00,350,33631
None,293.82,5.92,0,90,proximity thunderstorm,Saturday 21:00,2336,10330
None,253.29,0,0,1,sky is clear,Monday 13:00,2985,46494
None,284.21,0,0,90,light intensity drizzle,Friday 8:00,5653,38624
None,268.75,0,0,90,overcast clouds,Friday 22:00,2689,47749
None,263.87,0,0,20,few clouds,Saturday 22:00,2502,25781
None,266.75,0,0,1,mist,Wednesday 2:00,283,19121
None,287.45,0,0,88,overcast clouds,Tuesday 23:00,1194,18929
None,300.79,0,0,75,proximity thunderstorm,Tuesday 17:00,5577,8587
None,281.915,0,0,56,broken clouds,Friday 5:00,2504,12983
None,272.44,0,0,90,fog,Monday 6:00,3494,23826
None,254.69,0,0,1,sky is clear,Friday 23:00,1488,44806
None,248.27,0,0,40,scattered clouds,Monday 4:00,689,27203
None,295.8,0,0,12,few clouds,Saturday 12:00,4677,20956
None,268.64,0,0,5,sky is clear,Friday 10:00,4722,34422
None,291.1,0,0,90,light rain,Wednesday 14:00,5495,27407
None,289.79,0,0,24,few clouds,Wednesday 14:00,5391,9997
None,290.43,0,0,12,few clouds,Tuesday 2:00,314,17545
None,283.65,0,0,90,mist,Monday 16:00,6206,27267
None,273.48,0,0,90,heavy snow,Saturday 9:00,4037,10442
None,302.58,0,0,75,broken clouds,Thursday 12:00,4969,18404
None,287.4,0,0,1,sky is clear,Saturday 7:00,1836,19705
None,272.15,0,0,90,light intensity drizzle,Tuesday 7:00,5304,42467
None,267.06,0,0,90,light snow,Tuesday 3:00,427,9807
None,293.69,0,0,40,scattered clouds,Sunday 9:00,2689,40669
None,275.22,0,0,90,drizzle,Thursday 21:00,2504,7921
None,296.45,0,0,90,proximity thunderstorm,Monday 11:00,3998,31311
None,297.9,0,0,40,scattered clouds,Friday 0:00,826,23287
None,277.54,0,0,40,scattered clouds,Sunday 8:00,1799,41824
None,273.79,0,0,1,sky is clear,Sunday 23:00,992,6592
None,293.27,0,0,44,scattered clouds,Monday 9:00,4870,28874
None,266.95,0,0,75,light snow,Thursday 11:00,4936,25269
None,295.369,0,0,32,scattered clouds,Tuesday 13:00,4519,47914
None,292.59,0,0,1,sky is clear,Thursday 5:00,3110,22616
None,297.8,0,0,1,sky is clear,Sunday 16:00,4724,42538
None,289.75,0,0,1,sky is clear,Wednesday 10:00,4619,43498
None,269.01,0,0,90,haze,Wednesday 23:00,1074,6664
None,289.72,0,0,75,broken clouds,Monday 8:00,6191,5800
None,302.27,0,0,75,broken clouds,Sunday 15:00,4337,36110
None,291.29,0,0,90,light rain,Friday 21:00,4165,15278
None,293.81,0,0,1,sky is clear,Friday 4:00,835,5361
None,296.15,0.28,0,0,light rain,Tuesday 18:00,3881,2150
None,258.75,0,0,99,overcast clouds,Thursday 17:00,6312,30893
None,285.58,0,0,1,sky is clear,Wednesday 10:00,4632,19291
None,262.6,0,0,5,sky is clear,Sunday 13:00,4637,10070
None,266.71,0,0,1,sky is clear,Thursday 8:00,4865,5830
None,296.29,0,0,90,overcast clouds,Monday 15:00,5558,33995
None,291.22,1.02,0,1,moderate rain,Sunday 4:00,325,26128
None,294.11,0,0,40,light rain,Monday 12:00,4660,38238
None,254.14,0,0,1,sky is clear,Tuesday 13:00,4456,31224
None,266.46,0,0,40,scattered clouds,Saturday 13:00,4897,7794
None,291.08,0,0,1,sky is clear,Sunday 19:00,3342,13424
None,299.94,0,0,75,broken clouds,Tuesday 15:00,5510,40606
None,288.9,0,0,90,overcast clouds,Monday 18:00,4504,22659
None,274.7,0.25,0,64,light rain,Friday 19:00,3143,3762
None,287.28,0,0,75,broken clouds,Friday 19:00,4136,45212
None,276.22,0,0,90,mist,Monday 16:00,5904,25924
None,272.7,0,0,90,heavy snow,Friday 23:00,2043,45080
None,287.65,0,0,90,overcast clouds,Sunday 9:00,3350,17983
None,285.75,0,0,90,overcast clouds,Sunday 5:00,687,32086
None,304.22,0,0,75,broken clouds,Monday 15:00,5871,43674
None,267.75,0,0,1,sky is clear,Saturday 8:00,3057,16927
None,276.01,0,0,90,mist,Friday 19:00,3774,31631
None,259.1,0,0,75,broken clouds,Thursday 10:00,4177,11534
None,275.34,0,0,90,light snow,Tuesday 4:00,864,12396
None,273.47,0,0,90,snow,Wednesday 18:00,3870,42215
None,289.6,0.89,0,90,moderate rain,Tuesday 10:00,4624,17428
None,304.53,0,0,20,few clouds,Wednesday 19:00,3206,31409
None,265.72,0,0,75,light snow,Wednesday 21:00,2449,10878
None,301.77,0,0,64,moderate rain,Wednesday 18:00,4766,29292
None,282.91,0,0,75,light intensity drizzle,Tuesday 4:00,829,39804
None,272.58,0,0,90,light snow,Tuesday 18:00,4267,25734
None,287.83,0,0,1,sky is clear,Sunday 10:00,4093,21428
None,268.65,0,0,1,sky is clear,Thursday 6:00,5369,47755
None,274.27,0,0,90,overcast clouds,Thursday 13:00,4268,45247
None,293.4,0,0,20,few clouds,Wednesday 17:00,6147,47482
None,273.98,0,0,90,mist,Sunday 5:00,438,22688
None,291.85,0,0,1,sky is clear,Wednesday 23:00,1330,40907
None,270.35,0,0,1,sky is clear,Wednesday 5:00,2985,25075
None,290.05,0,0,1,sky is clear,Thursday 6:00,5993,37301
None,293.01,0,0,40,mist,Wednesday 0:00,678,9971
None,285.29,0,0,90,smoke,Saturday 5:00,723,12689
None,294.69,1.67,0,90,proximity thunderstorm,Thursday 4:00,868,42750
None,260.41,0,0,20,few clouds,Wednesday 3:00,351,43276
None,270.59,0,0,1,sky is clear,Wednesday 14:00,5354,669
None,258.05,0.25,0,64,light snow,Sunday 10:00,2663,19722
None,281.54,0,0,1,sky is clear,Friday 13:00,5541,21608
None,297.29,0,0,90,proximity thunderstorm,Wednesday 22:00,2349,451
None,292.91,0,0,1,sky is clear,Saturday 2:00,705,29163
None,297.53,0,0,68,broken clouds,Saturday 21:00,3092,12806
None,288.54,0,0,1,mist,Thursday 9:00,5243,32195
None,292.58,0,0,1,sky is clear,Sunday 21:00,2124,34436
None,291.15,0,0,1,mist,Thursday 8:00,6122,39708
None,287.31,0,0,92,overcast clouds,Sunday 0:00,1507,13497
None,297.81,0,0,1,sky is clear,Tuesday 12:00,4981,42288
None,286.1,0.25,0,1,light rain,Thursday 8:00,5995,46605
None,290.6,0,0,40,mist,Wednesday 4:00,816,12017
None,292.58,0,0,1,light intensity drizzle,Saturday 15:00,5225,44175
None,287.48,1.78,0,80,moderate rain,Monday 10:00,4385,29663
None,292.15,0,0,1,sky is clear,Tuesday 23:00,1254,47258
None,293.15,0,0,75,heavy intensity rain,Monday 16:00,6473,7284
None,296.62,1.78,0,20,moderate rain,Monday 5:00,3129,30796
None,297.57,0,0,1,sky is clear,Saturday 0:00,1418,12565
None,278.88,0,0,1,fog,Monday 0:00,668,32632
None,281.91,0,0,1,sky is clear,Tuesday 3:00,319,27324
None,276.95,0,0,75,mist,Friday 8:00,5464,9448
None,254.34,0,0,5,sky is clear,Thursday 21:00,3959,24189
None,288.17,0.25,0,90,fog,Wednesday 9:00,5331,38334
None,270.88,0,0,1,haze,Sunday 9:00,2910,18011
None,301.42,0,0,1,sky is clear,Sunday 19:00,3488,3380
None,294.07,0,0,40,scattered clouds,Sunday 11:00,4021,42067
None,290.46,0,0,1,sky is clear,Wednesday 6:00,5926,47561
None,285.86,0,0,40,scattered clouds,Tuesday 5:00,3021,35194
None,289.72,0,0,80,broken clouds,Tuesday 20:00,2926,21934
None,288.8,0,0,90,overcast clouds,Sunday 11:00,4223,36808
None,270.29,0,0,90,light snow,Thursday 20:00,3009,16241
None,286.15,0,0,75,drizzle,Friday 21:00,2904,14721
None,275.34,0,0,90,mist,Sunday 4:00,271,48182
None,274.86,0,0,75,light snow,Wednesday 13:00,5008,26451
None,269.7,0,0,40,scattered clouds,Friday 9:00,5154,3672
None,278.83,0,0,90,overcast clouds,Saturday 17:00,4600,16617
None,277.29,0,0,1,sky is clear,Saturday 2:00,374,20051
None,275.33,0,0,20,few clouds,Saturday 23:00,2507,19629
None,292.44,0,0,75,light rain,Thursday 11:00,4704,39362
None,286.52,0,0,92,light rain,Wednesday 3:00,403,20088
None,274.07,0,0,90,overcast clouds,Wednesday 2:00,261,45219
None,273.16,0,0,64,broken clouds,Saturday 20:00,2896,44990
None,254.14,0,0,40,light snow,Monday 10:00,4177,40263
None,300.73,0,0,1,sky is clear,Monday 16:00,6579,20540
None,264.69,0,0,64,broken clouds,Sunday 1:00,724,33078
None,274.98,0,0,1,sky is clear,Thursday 1:00,321,34310
None,286.87,0,0,90,haze,Monday 17:00,6372,14587
None,262.09,0,0,1,light snow,Tuesday 12:00,4317,37101
None,289.29,0,0,1,mist,Wednesday 3:00,424,45852
None,289.02,0,0,0,Sky is Clear,Sunday 2:00,814,10593
None,284.93,0,0,1,mist,Friday 5:00,2808,47431
None,302.18,0,0,0,Sky is Clear,Tuesday 19:00,3528,26867
None,283.35,0,0,90,overcast clouds,Friday 13:00,5323,4543
None,264.62,0,0,90,mist,Sunday 8:00,1190,2968
None,283.585,0,0,0,Sky is Clear,Tuesday 10:00,4293,24974
None,280.68,0.25,0,1,light rain,Tuesday 23:00,3759,23918
None,297.98,0,0,0,light rain,Monday 19:00,3205,31138
None,258.01,0,0,90,snow,Wednesday 7:00,4101,33640
None,272.63,0,0,90,snow,Saturday 0:00,1190,10595
None,301.36,0,0,90,light rain,Thursday 12:00,4891,36500
None,265.76,0,0,90,overcast clouds,Friday 9:00,1574,35732
None,292.95,0,0,12,few clouds,Monday 14:00,5356,41066
None,292.53,0,0,1,sky is clear,Thursday 12:00,5119,21613
None,276.54,0,0,1,sky is clear,Monday 18:00,4442,13053
None,296.78,0,0,40,proximity thunderstorm,Tuesday 19:00,3322,28507
None,273.57,0,0,90,light rain,Sunday 23:00,929,21602
None,251.02,0,0,40,scattered clouds,Friday 4:00,725,12018
None,261.96,0,0,1,sky is clear,Sunday 14:00,3944,20884
None,294.13,0,0,88,overcast clouds,Friday 8:00,5393,2771
None,297.28,0,0,88,light rain,Thursday 12:00,5163,16469
None,301.27,0,0,1,sky is clear,Wednesday 14:00,5070,9786
None,270.08,0,0,90,mist,Friday 8:00,4595,32497
None,291.86,0,0,75,proximity thunderstorm,Friday 9:00,4577,896
None,285.99,0,0,90,overcast clouds,Monday 1:00,514,47931
None,296.749,0,0,0,Sky is Clear,Thursday 23:00,1194,16024
None,290.79,0,0,40,scattered clouds,Saturday 12:00,4813,32278
None,274.59,0,0,64,light rain,Monday 22:00,2137,18983
None,286.64,0,0,90,drizzle,Wednesday 15:00,5781,44460
None,286.02,0,0,40,scattered clouds,Tuesday 0:00,636,27426
None,291.24,7.37,0,90,mist,Sunday 4:00,354,18930
None,291.85,0,0,1,sky is clear,Monday 7:00,1658,32972
None,261.48,0,0,1,sky is clear,Friday 1:00,418,17680
None,260.81,0,0,90,mist,Monday 0:00,471,45243
None,275.86,0,0,1,sky is clear,Monday 13:00,4602,4830
None,287.69,0,0,1,mist,Monday 3:00,361,16007
None,285.07,0,0,75,moderate rain,Tuesday 17:00,5734,12086
None,276.94,0,0,90,light rain,Monday 1:00,311,36688
None,270.15,0,0,90,mist,Tuesday 21:00,918,42283
None,288.49,0,0,0,Sky is Clear,Thursday 0:00,706,46735
None,291.69,0,0,1,sky is clear,Tuesday 11:00,4751,45587
None,284.73,0,0,1,sky is clear,Friday 3:00,375,11563
None,276.09,0,0,1,mist,Wednesday 4:00,869,41387
None,301.51,0.76,0,75,light rain,Saturday 13:00,5219,17860
None,290.08,0,0,5,mist,Saturday 7:00,2236,34081
None,279.48,0,0,90,drizzle,Sunday 12:00,4119,29804
None,279.09,0,0,90,overcast clouds,Friday 18:00,4822,33209
None,284.95,0,0,40,scattered clouds,Monday 20:00,2399,32603
None,287.75,0,0,90,overcast clouds,Tuesday 17:00,5987,33539
None,287.89,0,0,1,mist,Saturday 5:00,993,21199
None,264.79,0,0,1,haze,Thursday 13:00,5211,12767
None,274.22,0,0,1,sky is clear,Saturday 14:00,4881,40843
None,271.15,0,0,1,sky is clear,Tuesday 5:00,2633,42408
None,276.22,0,0,40,scattered clouds,Monday 15:00,5174,16458
None,273.09,0,0,90,mist,Sunday 23:00,909,6719
None,265.79,0,0,20,few clouds,Saturday 18:00,3532,23164
None,279.42,0,0,90,overcast clouds,Wednesday 10:00,4453,19216
None,283.29,0,0,40,smoke,Saturday 6:00,1347,37157
None,255.14,0,0,1,sky is clear,Monday 5:00,2735,8918
None,271.15,0,0,90,overcast clouds,Wednesday 21:00,2461,9866
None,294.83,0,0,40,scattered clouds,Monday 2:00,296,23224
None,255.91,0,0,5,sky is clear,Friday 14:00,5078,36463
None,288.76,0,0,1,sky is clear,Thursday 3:00,364,46329
None,268.35,0,0,75,light snow,Wednesday 10:00,4454,42537
None,294.43,0,0,8,sky is clear,Friday 15:00,5183,23233
None,271.35,0,0,90,fog,Saturday 20:00,1520,36826
None,286.96,0,0,1,sky is clear,Wednesday 12:00,4911,26614
None,292.94,0,0,1,mist,Sunday 1:00,868,3062
None,297.56,0,0,0,Sky is Clear,Saturday 6:00,1581,25200
None,287.93,0,0,90,overcast clouds,Sunday 19:00,2587,11086
None,254.23,0,0,1,sky is clear,Sunday 21:00,2438,6889
None,281.84,0,0,90,moderate rain,Wednesday 22:00,2042,21113
None,275.515,0,0,32,scattered clouds,Tuesday 14:00,4996,40271
None,293.28,0,0,40,haze,Friday 14:00,5905,3919
None,286.77,0,0,0,Sky is Clear,Saturday 10:00,4448,9028
None,284.17,0,0,90,overcast clouds,Sunday 20:00,2702,30605
None,269.69,0,0,90,mist,Wednesday 18:00,4270,45335
None,296.81,0,0,1,sky is clear,Sunday 19:00,3620,30037
None,289.25,0,0,40,mist,Sunday 19:00,2660,5488
None,282.97,0,0,90,mist,Wednesday 4:00,870,30208
None,280.8,0,0,90,mist,Sunday 15:00,4329,13141
None,278.47,0,0,90,overcast clouds,Tuesday 12:00,5125,34336
None,276.35,0,0,90,light rain,Friday 2:00,313,4551
None,297.407,0,0,8,sky is clear,Monday 3:00,332,20172
None,297.57,0,0,0,Sky is Clear,Monday 14:00,5437,4886
None,278.74,0,0,20,few clouds,Saturday 18:00,4283,28762
None,289.08,0,0,90,mist,Wednesday 13:00,5032,39784
None,278.63,0,0,90,overcast clouds,Friday 6:00,5236,26339
None,277.53,0,0,40,scattered clouds,Saturday 6:00,1442,33024
None,264.15,0,0,90,overcast clouds,Tuesday 12:00,4658,47286
None,267.67,0,0,64,broken clouds,Tuesday 22:00,1854,29215
None,273.02,0,0,90,mist,Tuesday 2:00,400,25137
None,277.87,0,0,1,sky is clear,Saturday 13:00,4770,38467
None,284.55,0,0,90,light intensity drizzle,Monday 11:00,4490,33585
None,266.6,0,0,75,broken clouds,Sunday 5:00,413,37343
None,264.05,0,0,1,sky is clear,Thursday 17:00,6052,33611
None,286.64,0,0,90,moderate rain,Sunday 1:00,865,3907
None,300.96,0,0,75,broken clouds,Monday 15:00,3654,11542
None,271.08,0,0,90,mist,Tuesday 1:00,315,6930
None,285.059,0,0,68,broken clouds,Sunday 23:00,1030,39499
None,297.75,0,0,20,few clouds,Monday 20:00,2762,15292
None,253,0,0,5,sky is clear,Tuesday 10:00,4290,23477
None,296.41,0,0,1,sky is clear,Wednesday 11:00,4602,23534
None,302.95,0,0,20,few clouds,Thursday 15:00,5975,23115
None,262.31,0,0,64,mist,Friday 2:00,308,7236
None,281.03,0,0,1,mist,Friday 7:00,6125,4802
None,279.88,0,0,1,sky is clear,Monday 1:00,301,31716
None,274.87,0,0,90,drizzle,Monday 15:00,5532,12425
None,283.61,0,0,40,scattered clouds,Tuesday 17:00,6047,21138
None,292.07,0.25,0,90,light intensity shower rain,Friday 12:00,5254,5507
None,273.71,0,0,64,broken clouds,Sunday 16:00,4963,18074
None,272.22,0,0,90,mist,Wednesday 3:00,376,21883
None,267.89,0,0,90,mist,Wednesday 9:00,5318,42943
None,295.19,0.25,0,40,mist,Sunday 5:00,532,8608
None,295.78,0,0,90,overcast clouds,Wednesday 8:00,5441,47005
None,263.78,0,0,75,broken clouds,Monday 22:00,2240,6089
None,272.81,0,0,90,mist,Monday 21:00,2066,1274
None,268.88,0,0,1,sky is clear,Wednesday 4:00,883,40502
None,277.35,0,0,1,sky is clear,Tuesday 1:00,373,29057
None,285.01,0,0,1,sky is clear,Saturday 5:00,880,33910
None,266.22,0,0,90,light snow,Tuesday 23:00,2196,2709
None,271.341,0,0,8,sky is clear,Wednesday 19:00,3502,13728
None,270.29,0,0,1,sky is clear,Saturday 23:00,2231,40196
None,297.888,0,0,0,Sky is Clear,Tuesday 19:00,2992,35155
None,273.08,0,0,1,sky is clear,Saturday 0:00,1092,18410
None,294.47,0,0,8,sky is clear,Friday 16:00,5756,35929
None,289.5,0,0,75,broken clouds,Sunday 6:00,1036,4829
None,291.6,0,0,40,scattered clouds,Tuesday 10:00,4540,34392
None,275.21,0,0,40,scattered clouds,Friday 7:00,6059,36381
None,275.95,0,0,90,overcast clouds,Tuesday 14:00,4737,39168
None,269.21,0,0,1,sky is clear,Saturday 15:00,4621,11316
None,271.37,0,0,90,overcast clouds,Monday 17:00,5712,13956
None,272.35,0,0,90,light snow,Tuesday 7:00,6708,15169
None,278.23,0,0,1,sky is clear,Tuesday 1:00,299,31391
None,295.22,0,0,90,light intensity drizzle,Friday 10:00,4392,3008
None,287.38,0,0,90,moderate rain,Tuesday 7:00,6025,45773
None,280.686,0,0,64,broken clouds,Thursday 23:00,1981,342
None,293.88,0,0,1,sky is clear,Saturday 23:00,2845,30905
None,287.4,0,0,68,broken clouds,Thursday 7:00,6699,43974
None,288.51,0,0,75,broken clouds,Tuesday 16:00,6658,34949
None,251.63,0,0,1,sky is clear,Friday 4:00,770,14123
None,290.22,0,0,90,moderate rain,Wednesday 7:00,5320,44361
None,291.63,0.25,0,40,light rain,Monday 3:00,310,39972
None,266.03,0,0,90,overcast clouds,Saturday 8:00,3299,22590
None,277.77,1.38,0,20,moderate rain,Friday 17:00,5084,4482
None,282.47,0,0,1,sky is clear,Sunday 5:00,472,34934
None,268.1,0,0,90,light snow,Tuesday 13:00,3595,44601
None,291.35,0,0,90,proximity thunderstorm,Wednesday 18:00,4864,19740
None,296.35,0,0,1,sky is clear,Wednesday 12:00,4928,24501
None,264.78,0,0,75,mist,Sunday 21:00,1669,36473
None,295.34,0,0,20,few clouds,Tuesday 12:00,5170,7397
None,288.15,0,0,75,broken clouds,Tuesday 16:00,6517,17850
None,290.24,0,0,1,sky is clear,Wednesday 2:00,312,32053
None,269.58,0,0,90,haze,Sunday 9:00,984,33432
None,276.8,0,0,1,sky is clear,Saturday 4:00,374,15788
None,297.41,0,0,75,broken clouds,Monday 17:00,6306,19902
None,256.28,0,0,90,light snow,Monday 2:00,487,30092
None,284.71,0,0,75,broken clouds,Tuesday 11:00,4269,2064
None,289.81,0,0,75,broken clouds,Saturday 7:00,1868,1806
None,285.6,0,0,1,mist,Friday 5:00,2550,45051
None,274.37,0,0,75,broken clouds,Monday 18:00,4219,32480
None,295.22,0,0,75,mist,Thursday 10:00,4371,25278
None,261.57,0,0,1,sky is clear,Wednesday 3:00,367,16255
None,266.42,0,0,90,haze,Monday 9:00,3344,35606
None,296.92,0,0,20,few clouds,Tuesday 11:00,4730,46746
None,290.01,0,0,90,moderate rain,Sunday 18:00,3680,16101
None,277.34,0,0,90,moderate rain,Friday 12:00,5614,39937
None,279.58,0,0,75,broken clouds,Tuesday 18:00,4578,16244
None,284.4,0,0,40,scattered clouds,Tuesday 4:00,786,1833
None,293.75,0,0,90,mist,Thursday 4:00,936,38837
None,277.87,0,0,90,moderate rain,Saturday 8:00,2608,5541
None,290.96,0.51,0,90,mist,Saturday 14:00,4274,30091
None,292.03,0,0,40,scattered clouds,Sunday 22:00,2020,8368
None,301.06,0,0,75,light rain,Thursday 11:00,4359,17727
None,252.15,0,0,1,sky is clear,Thursday 14:00,4766,3248
